user_id,order_date,order_amount,days,order_num,amount_acc,rfm
724,2017-02-27,7825,1,7,23629,ランクC
724,2017-03-03,3171,4,8,26800,ランクC
724,2017-03-11,9951,8,9,36751,ランクB
724,2017-03-28,2215,17,10,38966,ランクB
724,2017-07-04,941,98,11,39907,ランクC
724,2017-08-28,6806,55,12,46713,ランクB
724,2017-11-14,1725,78,13,48438,ランクC
724,2017-11-20,5785,6,14,54223,ランクA
725,2016-08-24,90,0,1,90,ランクD
725,2016-08-31,8241,7,2,8331,ランクD
725,2016-12-26,1208,117,3,9539,ランクD
725,2017-03-14,6287,78,4,15826,ランクC
725,2017-04-07,7673,24,5,23499,ランクC
725,2017-04-20,5824,13,6,29323,ランクC
725,2017-08-13,3269,115,7,32592,ランクC
725,2017-10-07,9514,55,8,42106,ランクB
725,2017-10-19,8045,12,9,50151,ランクA
725,2017-10-26,3435,7,10,53586,ランクA
726,2016-09-26,5848,0,1,5848,ランクD
726,2016-09-29,7291,3,2,13139,ランクD
726,2016-12-07,1670,69,3,14809,ランクC
726,2017-01-05,8778,29,4,23587,ランクC
726,2017-02-03,1508,29,5,25095,ランクC
726,2017-02-23,7636,20,6,32731,ランクB
726,2017-04-17,508,53,7,33239,ランクB
726,2017-05-25,1098,38,8,34337,ランクB
726,2017-07-21,2402,57,9,36739,ランクB
726,2017-08-16,6327,26,10,43066,ランクB
726,2017-08-30,8070,14,11,51136,ランクA
727,2016-07-12,7551,0,1,7551,ランクD
727,2016-11-22,6226,133,2,13777,ランクD
727,2016-12-16,8210,24,3,21987,ランクC
727,2017-01-22,9993,37,4,31980,ランクC
727,2017-05-04,8976,102,5,40956,ランクC
727,2017-06-18,9683,45,6,50639,ランクB
727,2017-10-02,3100,106,7,53739,ランクC
727,2017-10-11,9844,9,8,63583,ランクA
728,2016-11-11,3310,0,1,3310,ランクD
728,2016-11-23,1620,12,2,4930,ランクD
728,2016-12-12,8109,19,3,13039,ランクC
728,2016-12-13,2749,1,4,15788,ランクC
728,2017-01-21,7107,39,5,22895,ランクC
728,2017-02-01,243,11,6,23138,ランクC
728,2017-02-20,5277,19,7,28415,ランクC
728,2017-03-01,8173,9,8,36588,ランクB
728,2017-09-16,5389,199,9,41977,ランクD
728,2017-09-30,1147,14,10,43124,ランクB
728,2017-10-22,6607,22,11,49731,ランクB
729,2016-10-23,107,0,1,107,ランクD
729,2016-11-04,1326,12,2,1433,ランクD
729,2016-12-05,8411,31,3,9844,ランクD
729,2016-12-12,4677,7,4,14521,ランクC
729,2017-08-13,7215,244,5,21736,ランクD
729,2017-09-21,699,39,6,22435,ランクC
730,2017-01-01,7708,0,1,7708,ランクD
730,2017-01-19,9647,18,2,17355,ランクD
730,2017-03-05,5843,45,3,23198,ランクC
730,2017-04-16,1181,42,4,24379,ランクC
730,2017-05-18,2298,32,5,26677,ランクC
730,2017-06-07,4647,20,6,31324,ランクB
730,2017-07-14,6456,37,7,37780,ランクB
730,2017-08-22,662,39,8,38442,ランクB
730,2017-09-03,7268,12,9,45710,ランクB
730,2017-09-14,9255,11,10,54965,ランクA
731,2016-08-10,2250,0,1,2250,ランクD
731,2016-10-24,2184,75,2,4434,ランクD
731,2017-01-19,3334,87,3,7768,ランクD
731,2017-02-05,5287,17,4,13055,ランクC
731,2017-02-17,4717,12,5,17772,ランクC
731,2017-02-24,7694,7,6,25466,ランクC
731,2017-06-24,565,120,7,26031,ランクC
732,2016-07-20,3685,0,1,3685,ランクD
732,2016-12-10,8307,143,2,11992,ランクD
732,2017-01-07,9932,28,3,21924,ランクC
732,2017-02-08,1694,32,4,23618,ランクC
732,2017-03-18,4913,38,5,28531,ランクC
732,2017-05-18,1550,61,6,30081,ランクC
732,2017-06-11,3674,24,7,33755,ランクB
732,2017-06-12,5715,1,8,39470,ランクB
732,2017-07-11,8863,29,9,48333,ランクB
732,2017-07-19,7332,8,10,55665,ランクA
732,2017-08-08,6904,20,11,62569,ランクA
732,2017-08-15,1554,7,12,64123,ランクA
732,2017-09-09,8569,25,13,72692,ランクA
732,2017-09-11,2399,2,14,75091,ランクA
732,2017-10-07,4466,26,15,79557,ランクA
733,2016-09-11,6019,0,1,6019,ランクD
733,2016-11-20,6036,70,2,12055,ランクD
733,2016-12-02,242,12,3,12297,ランクC
733,2016-12-16,6551,14,4,18848,ランクC
733,2017-05-24,8320,159,5,27168,ランクD
733,2017-07-17,776,54,6,27944,ランクC
733,2017-11-13,9165,119,7,37109,ランクC
734,2016-07-14,1316,0,1,1316,ランクD
734,2016-08-28,357,45,2,1673,ランクD
734,2016-11-05,7323,69,3,15373,ランクC
734,2016-11-05,6377,0,4,15373,ランクC
734,2016-12-08,493,33,5,15866,ランクC
734,2016-12-22,7104,14,6,22970,ランクC
734,2017-01-06,3581,15,7,26551,ランクC
734,2017-01-12,1734,6,8,28285,ランクC
734,2017-01-26,663,14,9,28948,ランクC
734,2017-03-14,2553,47,10,31501,ランクB
734,2017-05-03,3727,50,11,35228,ランクB
734,2017-05-19,4083,16,12,39311,ランクB
734,2017-09-01,5984,105,13,45295,ランクC
734,2017-10-24,7720,53,14,53015,ランクB
735,2016-09-19,3902,0,1,3902,ランクD
735,2016-10-26,1578,37,2,5480,ランクD
735,2016-11-24,7417,29,3,12897,ランクC
735,2016-12-22,8889,28,4,21786,ランクC
735,2017-02-26,5343,66,5,27129,ランクC
735,2017-06-26,8625,120,6,35754,ランクC
735,2017-10-17,5588,113,7,41342,ランクC
735,2017-11-07,8274,21,8,49616,ランクB
735,2017-11-08,5759,1,9,55375,ランクA
736,2016-08-07,7981,0,1,7981,ランクD
736,2016-08-22,9675,15,2,17656,ランクD
736,2016-10-26,8178,65,3,25834,ランクC
736,2016-11-05,9275,10,4,35109,ランクC
736,2016-11-13,7712,8,5,42821,ランクB
736,2016-12-31,6538,48,6,49359,ランクB
736,2017-01-25,7002,25,7,56361,ランクA
736,2017-02-28,7679,34,8,64040,ランクB
736,2017-03-22,9592,22,9,76296,ランクA
736,2017-03-22,2664,0,10,76296,ランクA
736,2017-04-08,7407,17,11,83703,ランクA
736,2017-06-10,1290,63,12,84993,ランクC
736,2017-08-26,7308,77,13,92301,ランクC
736,2017-08-29,5726,3,14,98027,ランクA
736,2017-10-01,4524,33,15,102551,ランクB
737,2016-07-15,2270,0,1,2270,ランクD
737,2016-09-14,484,61,2,2754,ランクD
737,2016-09-18,8198,4,3,10952,ランクC
737,2016-10-20,3073,32,4,14025,ランクC
737,2016-10-27,7204,7,5,21229,ランクC
737,2017-02-08,3239,104,6,24468,ランクC
737,2017-03-16,4586,36,7,29054,ランクC
737,2017-04-28,1310,43,8,30364,ランクB
737,2017-05-06,1903,8,9,32267,ランクB
737,2017-06-27,3310,52,10,35577,ランクB
737,2017-08-27,6538,61,11,42115,ランクC
737,2017-10-25,2847,59,12,44962,ランクB
737,2017-10-28,680,3,13,45642,ランクB
738,2016-07-31,1990,0,1,1990,ランクD
738,2016-08-23,2600,23,2,4590,ランクD
738,2016-09-25,7430,33,3,12020,ランクC
738,2016-12-05,6114,71,4,18134,ランクC
738,2017-01-04,4409,30,5,22543,ランクC
738,2017-01-10,5651,6,6,28194,ランクC
738,2017-02-05,3309,26,7,31503,ランクB
738,2017-02-06,1351,1,8,32854,ランクB
738,2017-03-03,1473,25,9,34327,ランクB
738,2017-05-06,3572,64,10,37899,ランクC
738,2017-05-20,9268,14,11,47167,ランクB
738,2017-06-24,4321,35,12,51488,ランクB
738,2017-07-19,6360,25,13,57848,ランクA
738,2017-10-06,9220,79,14,67068,ランクC
738,2017-11-17,3818,42,15,70886,ランクB
739,2016-09-08,1550,0,1,1550,ランクD
739,2016-09-26,8218,18,2,9768,ランクD
739,2016-11-06,7156,41,3,16924,ランクC
739,2016-12-30,180,54,4,17104,ランクC
739,2017-03-10,8627,70,5,25731,ランクC
740,2016-07-28,5455,0,1,5455,ランクD
740,2016-11-18,8118,113,2,13573,ランクD
740,2017-01-22,6822,65,3,20395,ランクC
740,2017-03-14,8188,51,4,28583,ランクC
740,2017-04-23,1635,40,5,30218,ランクB
740,2017-05-18,9977,25,6,40195,ランクB
740,2017-06-02,2288,15,7,42483,ランクB
740,2017-06-28,8889,26,8,51372,ランクA
740,2017-08-01,8875,34,9,60247,ランクB
740,2017-10-16,9959,76,10,70206,ランクC
741,2016-10-07,6666,0,1,6666,ランクD
741,2017-10-28,8226,386,2,14892,ランクD
742,2016-07-16,7411,0,1,7411,ランクD
742,2016-08-14,833,29,2,8244,ランクD
742,2016-08-30,9067,16,3,17311,ランクC
742,2016-09-20,7080,21,4,24391,ランクC
742,2016-10-03,619,13,5,25010,ランクC
742,2016-12-24,6073,82,6,31083,ランクC
742,2017-01-21,228,28,7,31311,ランクB
742,2017-03-17,6427,55,8,37738,ランクB
742,2017-05-11,3086,55,9,40824,ランクB
742,2017-05-26,4873,15,10,45697,ランクB
742,2017-06-11,1878,16,11,47575,ランクB
742,2017-11-12,5074,154,12,52649,ランクD
743,2016-10-07,7674,0,1,7674,ランクD
743,2016-11-24,8005,48,2,15679,ランクD
743,2016-12-17,8176,23,3,23855,ランクC
743,2016-12-19,8402,2,4,32257,ランクC
743,2017-03-16,5089,87,5,37346,ランクC
743,2017-05-22,8648,67,6,45994,ランクC
743,2017-06-07,1393,16,7,47387,ランクB
743,2017-07-09,8806,32,8,56193,ランクB
743,2017-08-04,1509,26,9,57702,ランクA
743,2017-08-12,493,8,10,58195,ランクA
743,2017-10-24,9335,73,11,67530,ランクC
744,2016-09-21,3816,0,1,3816,ランクD
744,2016-10-22,9967,31,2,13783,ランクD
744,2016-11-21,8845,30,3,22628,ランクC
744,2017-01-17,7248,57,4,29876,ランクC
744,2017-02-21,5185,35,5,35061,ランクB
744,2017-02-24,3991,3,6,39052,ランクB
744,2017-11-09,2823,258,7,41875,ランクD
745,2016-08-09,2586,0,1,2586,ランクD
745,2016-10-24,2378,76,2,4964,ランクD
745,2016-11-09,4341,16,3,9305,ランクD
745,2016-12-06,6679,27,4,15984,ランクC
745,2017-02-03,9354,59,5,25338,ランクC
745,2017-05-27,511,113,6,25849,ランクC
745,2017-10-15,3910,141,7,29759,ランクD
746,2016-09-05,2421,0,1,2421,ランクD
746,2016-11-05,7802,61,2,10223,ランクD
746,2016-11-07,4007,2,3,14230,ランクC
746,2017-03-03,182,116,4,14412,ランクC
746,2017-03-15,8267,12,5,22679,ランクC
746,2017-04-07,8072,23,6,30751,ランクB
746,2017-04-21,8885,14,7,39636,ランクB
746,2017-05-15,8710,24,8,48346,ランクB
746,2017-06-10,9393,26,9,57739,ランクA
746,2017-08-12,7088,63,10,64827,ランクC
746,2017-08-15,2360,3,11,67187,ランクA
746,2017-08-30,5220,15,12,72407,ランクA
746,2017-09-26,4096,27,13,76503,ランクA
747,2016-07-18,6127,0,1,6127,ランクD
747,2016-09-12,3677,56,2,9804,ランクD
747,2016-09-13,6897,1,3,16701,ランクC
747,2016-09-16,1847,3,4,18548,ランクC
747,2016-10-24,6582,38,5,25130,ランクC
747,2016-10-28,2837,4,6,27967,ランクC
747,2016-12-02,7992,35,7,35959,ランクB
747,2016-12-22,3459,20,8,39418,ランクB
747,2017-01-04,9009,13,9,48427,ランクB
747,2017-02-21,8555,48,10,56982,ランクB
747,2017-03-10,8452,17,11,65434,ランクA
747,2017-03-21,239,11,12,65673,ランクA
747,2017-03-25,8614,4,13,74287,ランクA
747,2017-06-12,6559,79,14,80846,ランクC
747,2017-09-17,7082,97,15,87928,ランクC
747,2017-10-04,494,17,16,88422,ランクA
747,2017-10-11,5207,7,17,93629,ランクA
747,2017-10-15,6106,4,18,99735,ランクA
748,2016-10-18,6887,0,1,6887,ランクD
748,2016-10-23,3415,5,2,10302,ランクD
748,2016-12-04,9841,42,3,20143,ランクC
748,2016-12-08,2925,4,4,23068,ランクC
748,2017-02-01,1571,55,5,24639,ランクC
748,2017-02-02,2924,1,6,27563,ランクC
748,2017-02-15,2097,13,7,29660,ランクC
748,2017-03-10,6103,23,8,35763,ランクB
748,2017-03-17,1123,7,9,36886,ランクB
748,2017-05-02,306,46,10,37192,ランクB
748,2017-06-15,2876,44,11,40068,ランクB
748,2017-06-23,8173,8,12,48241,ランクB
748,2017-11-12,6486,142,13,54727,ランクD
749,2016-10-03,3626,0,1,3626,ランクD
749,2016-10-09,2296,6,2,5922,ランクD
749,2016-11-20,7527,42,3,13449,ランクC
749,2016-12-26,442,36,4,13891,ランクC
749,2017-01-07,3589,12,5,17480,ランクC
749,2017-01-25,7729,18,6,25209,ランクC
749,2017-06-07,5353,133,7,30562,ランクD
749,2017-07-28,8996,51,8,39558,ランクB
749,2017-09-19,159,53,9,39717,ランクB
750,2016-08-25,5989,0,1,5989,ランクD
750,2016-10-26,5290,62,2,11279,ランクD
750,2016-11-30,8850,35,3,20129,ランクC
750,2017-01-21,7427,52,4,27556,ランクC
750,2017-02-11,6507,21,5,34063,ランクB
750,2017-05-17,346,95,6,34409,ランクC
750,2017-05-24,6583,7,7,40992,ランクB
750,2017-06-14,126,21,8,41118,ランクB
750,2017-07-01,7643,17,9,48761,ランクB
751,2016-07-09,4915,0,1,4915,ランクD
751,2016-08-04,5230,26,2,10145,ランクD
751,2016-12-08,67,126,3,10212,ランクD
751,2017-02-16,477,70,4,10689,ランクC
751,2017-02-20,6167,4,5,16856,ランクC
751,2017-04-13,7265,52,6,24121,ランクC
751,2017-06-29,5075,77,7,29196,ランクC
751,2017-07-22,488,23,8,29684,ランクC
751,2017-08-06,9867,15,9,39551,ランクB
751,2017-08-31,1250,25,10,40801,ランクB
751,2017-09-13,6873,13,11,47674,ランクB
752,2016-08-02,3121,0,1,3121,ランクD
752,2016-08-04,8989,2,2,12110,ランクD
752,2016-08-25,8045,21,3,20155,ランクC
752,2016-10-04,8303,40,4,28458,ランクC
752,2016-11-28,2972,55,5,31430,ランクB
752,2017-02-08,6424,72,6,37854,ランクC
752,2017-02-11,5144,3,7,42998,ランクB
752,2017-05-28,4285,106,8,47283,ランクC
752,2017-07-14,8012,47,9,55295,ランクB
752,2017-08-31,486,48,10,55781,ランクB
752,2017-09-29,7971,29,11,63752,ランクA
752,2017-10-06,6390,7,12,70142,ランクA
752,2017-11-17,9891,42,13,80033,ランクB
753,2016-11-04,4021,0,1,4021,ランクD
753,2016-11-05,7329,1,2,11350,ランクD
753,2016-11-20,8989,15,3,20339,ランクC
753,2017-01-04,3186,45,4,23525,ランクC
753,2017-02-18,238,45,5,23763,ランクC
753,2017-05-08,2269,79,6,26032,ランクC
753,2017-05-19,7033,11,7,33065,ランクB
753,2017-06-20,7392,32,8,40457,ランクB
754,2016-07-12,8555,0,1,8555,ランクD
754,2016-08-02,1852,21,2,10407,ランクD
754,2016-09-19,8553,48,3,18960,ランクC
754,2016-11-18,5945,60,4,24905,ランクC
754,2016-11-26,9647,8,5,34552,ランクB
754,2017-02-07,4487,73,6,39039,ランクC
754,2017-09-25,7170,230,7,46209,ランクD
754,2017-10-23,7520,28,8,53729,ランクA
754,2017-10-25,8303,2,9,62032,ランクA
755,2016-09-19,5381,0,1,5381,ランクD
755,2016-11-25,2872,67,2,8253,ランクD
755,2016-12-11,3949,16,3,12202,ランクC
755,2017-01-02,2110,22,4,14312,ランクC
755,2017-03-04,10,61,5,14322,ランクC
755,2017-05-06,9089,63,6,23411,ランクC
755,2017-06-17,6018,42,7,29429,ランクC
755,2017-09-22,9312,97,8,38741,ランクC
755,2017-09-28,1686,6,9,40427,ランクB
756,2016-07-23,1449,0,1,1449,ランクD
756,2016-09-12,6204,51,2,7653,ランクD
756,2016-09-27,9781,15,3,17434,ランクC
756,2016-11-26,645,60,4,18079,ランクC
756,2017-02-19,3984,85,5,22063,ランクC
756,2017-04-26,3837,66,6,25900,ランクC
756,2017-05-21,3603,25,7,29503,ランクC
757,2016-07-20,6257,0,1,6257,ランクD
757,2017-01-09,1516,173,2,7773,ランクD
757,2017-02-06,4295,28,3,12068,ランクC
757,2017-04-21,8376,74,4,20444,ランクC
757,2017-09-14,5193,146,5,25637,ランクD
758,2016-07-20,6517,0,1,6517,ランクD
758,2016-07-30,7999,10,2,14516,ランクD
758,2016-12-29,6776,152,3,21292,ランクD
758,2017-02-07,9398,40,4,30690,ランクC
758,2017-03-18,3009,39,5,33699,ランクB
758,2017-06-06,2475,80,6,36174,ランクC
758,2017-10-09,8350,125,7,44524,ランクD
759,2016-08-06,759,0,1,759,ランクD
759,2016-08-17,5222,11,2,5981,ランクD
759,2016-09-11,4653,25,3,10634,ランクC
759,2016-12-24,6021,104,4,16655,ランクC
759,2017-02-02,131,40,5,16786,ランクC
759,2017-02-24,7554,22,6,24340,ランクC
759,2017-05-02,8492,67,7,32832,ランクC
759,2017-06-30,1858,59,8,34690,ランクB
759,2017-07-12,5580,12,9,40270,ランクB
759,2017-07-19,7757,7,10,48027,ランクB
759,2017-07-20,3106,1,11,51133,ランクA
759,2017-08-21,1467,32,12,52600,ランクB
759,2017-09-05,9923,15,13,62523,ランクA
760,2016-09-10,1167,0,1,1167,ランクD
760,2016-09-22,3572,12,2,4739,ランクD
760,2016-11-27,8821,66,3,13560,ランクC
760,2017-02-05,9076,70,4,22636,ランクC
760,2017-04-18,6444,72,5,29080,ランクC
760,2017-05-05,8656,17,6,37736,ランクB
760,2017-06-02,9393,28,7,47129,ランクB
760,2017-07-23,9976,51,8,57105,ランクB
760,2017-08-26,9647,34,9,66752,ランクB
760,2017-09-10,1448,15,10,68200,ランクA
760,2017-10-05,698,25,11,68898,ランクA
760,2017-10-07,4493,2,12,73391,ランクA
760,2017-10-08,930,1,13,74321,ランクA
761,2016-07-18,5877,0,1,5877,ランクD
761,2016-08-06,4487,19,2,10364,ランクD
761,2017-01-22,2975,169,3,13339,ランクD
761,2017-02-14,5326,23,4,18665,ランクC
761,2017-03-06,5926,20,5,24591,ランクC
761,2017-03-27,8293,21,6,32884,ランクB
761,2017-07-11,301,106,7,33185,ランクC
761,2017-08-14,7658,34,8,40843,ランクB
761,2017-08-22,5981,8,9,46824,ランクB
761,2017-11-19,4810,89,10,51634,ランクC
762,2016-08-23,4208,0,1,4208,ランクD
762,2016-10-29,322,67,2,4530,ランクD
762,2016-11-10,4755,12,3,9285,ランクD
762,2016-11-30,19,20,4,9304,ランクD
762,2017-05-19,245,170,5,9549,ランクD
762,2017-06-11,3306,23,6,12855,ランクC
763,2016-10-10,9794,0,1,9794,ランクD
763,2016-11-22,9188,43,2,18982,ランクD
763,2017-01-10,9304,49,3,28286,ランクC
763,2017-03-26,5862,75,4,34148,ランクC
763,2017-07-25,177,121,5,34325,ランクD
763,2017-08-04,2063,10,6,36388,ランクB
763,2017-08-26,6720,22,7,43108,ランクB
763,2017-09-16,5233,21,8,48341,ランクB
763,2017-10-28,3408,42,9,51749,ランクB
763,2017-11-01,923,4,10,52672,ランクA
764,2016-09-08,6377,0,1,6377,ランクD
764,2016-12-07,3980,90,2,10357,ランクD
764,2016-12-29,402,22,3,10759,ランクC
764,2017-04-22,8177,114,4,18936,ランクC
764,2017-04-28,1517,6,5,20453,ランクC
764,2017-07-17,1364,80,6,21817,ランクC
764,2017-08-09,5988,23,7,27805,ランクC
764,2017-08-12,6941,3,8,34746,ランクB
764,2017-10-02,493,51,9,35239,ランクB
764,2017-10-29,5128,27,10,40367,ランクB
764,2017-10-30,8276,1,11,48643,ランクB
765,2016-07-19,1635,0,1,1635,ランクD
765,2016-11-13,5610,117,2,7245,ランクD
765,2016-11-19,8650,6,3,15895,ランクC
765,2016-11-24,1721,5,4,17616,ランクC
765,2016-12-10,9216,16,5,26832,ランクC
765,2017-01-13,3870,34,6,30702,ランクB
765,2017-02-15,3223,33,7,33925,ランクB
765,2017-02-17,3515,2,8,37440,ランクB
765,2017-08-16,9022,180,9,46462,ランクD
765,2017-08-17,5005,1,10,51467,ランクA
765,2017-08-18,8151,1,11,59618,ランクA
765,2017-10-10,6135,53,12,65753,ランクB
766,2016-07-17,9511,0,1,9511,ランクD
766,2016-09-19,6111,64,2,15622,ランクD
766,2016-10-13,5851,24,3,21473,ランクC
766,2016-11-02,5932,20,4,27405,ランクC
766,2016-11-03,1690,1,5,29095,ランクC
766,2016-11-05,9360,2,6,41016,ランクB
766,2016-11-05,2561,0,7,41016,ランクB
766,2017-02-12,8539,99,8,49555,ランクC
766,2017-03-28,9645,44,9,59200,ランクB
766,2017-05-27,809,60,10,60009,ランクB
767,2016-10-17,2712,0,1,2712,ランクD
767,2017-01-12,3237,87,2,5949,ランクD
767,2017-02-01,222,20,3,6171,ランクD
767,2017-02-20,226,19,4,6397,ランクD
767,2017-03-12,2595,20,5,8992,ランクD
767,2017-06-06,3623,86,6,12615,ランクC
767,2017-07-07,9373,31,7,21988,ランクC
767,2017-08-07,1516,31,8,23504,ランクC
767,2017-10-06,6127,60,9,29631,ランクC
767,2017-10-07,6805,1,10,36436,ランクB
768,2016-09-07,1238,0,1,1238,ランクD
768,2016-10-11,1726,34,2,2964,ランクD
768,2016-12-08,7576,58,3,10540,ランクC
768,2016-12-25,5457,17,4,15997,ランクC
768,2017-02-03,5990,40,5,21987,ランクC
768,2017-02-17,1444,14,6,23431,ランクC
768,2017-02-27,6015,10,7,29446,ランクC
768,2017-03-02,306,3,8,29752,ランクC
768,2017-03-15,278,13,9,30030,ランクB
768,2017-05-22,6705,68,10,36735,ランクC
768,2017-06-13,4649,22,11,41384,ランクB
768,2017-07-19,2407,36,12,43791,ランクB
768,2017-09-01,1225,44,13,45016,ランクB
768,2017-09-11,2096,10,14,47112,ランクB
768,2017-10-15,3023,34,15,50135,ランクB
768,2017-11-02,1957,18,16,52092,ランクA
768,2017-11-20,9296,18,17,61388,ランクA
769,2016-09-30,4109,0,1,4109,ランクD
769,2016-11-05,8112,36,2,12221,ランクD
769,2016-11-12,4965,7,3,17186,ランクC
769,2017-05-26,8715,195,4,25901,ランクD
769,2017-08-07,1511,73,5,27412,ランクC
769,2017-08-11,5415,4,6,32827,ランクB
769,2017-09-13,6570,33,7,39397,ランクB
769,2017-09-22,6382,9,8,45779,ランクB
769,2017-11-07,5346,46,9,51125,ランクB
770,2016-08-13,6288,0,1,6288,ランクD
770,2016-10-10,3058,58,2,9346,ランクD
770,2016-11-04,5200,25,3,14546,ランクC
770,2016-12-26,6615,52,4,21161,ランクC
770,2017-01-15,1346,20,5,22507,ランクC
770,2017-04-10,9818,85,6,32325,ランクC
770,2017-08-15,4952,127,7,37277,ランクD
771,2016-07-22,7527,0,1,7527,ランクD
771,2016-08-02,4677,11,2,12204,ランクD
771,2016-10-21,4327,80,3,16531,ランクC
771,2016-11-27,465,37,4,16996,ランクC
771,2016-12-14,2238,17,5,19234,ランクC
771,2016-12-24,3022,10,6,22256,ランクC
771,2017-03-09,796,75,7,23052,ランクC
771,2017-05-24,2279,76,8,25331,ランクC
771,2017-07-30,2827,67,9,28158,ランクC
771,2017-08-03,7846,4,10,36004,ランクB
771,2017-11-12,1726,101,11,37730,ランクC
772,2016-07-31,1586,0,1,1586,ランクD
772,2016-08-05,8544,5,2,10130,ランクD
772,2016-09-25,9102,51,3,19232,ランクC
772,2017-01-09,3106,106,4,22338,ランクC
772,2017-01-20,3643,11,5,25981,ランクC
772,2017-05-05,3283,105,6,29264,ランクC
772,2017-05-10,6020,5,7,35284,ランクB
772,2017-06-02,3652,23,8,38936,ランクB
772,2017-06-16,1338,14,9,40274,ランクB
772,2017-06-25,5587,9,10,45861,ランクB
772,2017-09-19,402,86,11,46263,ランクC
772,2017-09-26,4831,7,12,51094,ランクA
772,2017-10-23,2650,27,13,53744,ランクA
773,2016-09-21,7026,0,1,7026,ランクD
773,2016-10-04,8703,13,2,15729,ランクD
773,2016-11-06,3196,33,3,18925,ランクC
773,2016-12-22,116,46,4,19041,ランクC
773,2017-01-22,1556,31,5,20597,ランクC
773,2017-02-14,8332,23,6,28929,ランクC
773,2017-02-24,6231,10,7,35160,ランクB
773,2017-03-05,3765,9,8,38925,ランクB
773,2017-03-31,1795,26,9,40720,ランクB
773,2017-07-24,9226,115,10,49946,ランクC
773,2017-10-01,9539,69,11,59485,ランクC
773,2017-10-14,1339,13,12,60824,ランクA
773,2017-10-16,6215,2,13,67039,ランクA
774,2016-07-13,2387,0,1,2387,ランクD
774,2016-08-19,2976,37,2,5363,ランクD
774,2016-09-20,4453,32,3,9816,ランクD
774,2016-09-30,4169,10,4,13985,ランクC
774,2016-12-11,4940,72,5,18925,ランクC
774,2017-01-15,1797,35,6,20722,ランクC
774,2017-04-28,3754,103,7,24476,ランクC
774,2017-06-04,8117,37,8,32593,ランクB
774,2017-09-02,5820,90,9,38413,ランクC
774,2017-09-15,9676,13,10,48089,ランクB
774,2017-10-02,9979,17,11,58068,ランクA
774,2017-10-15,3585,13,12,61653,ランクA
775,2016-07-11,744,0,1,744,ランクD
775,2016-07-22,5875,11,2,6619,ランクD
775,2016-12-06,8494,137,3,15113,ランクD
775,2017-01-13,5856,38,4,23785,ランクC
775,2017-01-13,2816,0,5,23785,ランクC
775,2017-04-24,2242,101,6,26027,ランクC
775,2017-04-26,6441,2,7,32468,ランクB
775,2017-07-07,5313,72,8,37781,ランクC
775,2017-08-04,7722,28,9,45503,ランクB
775,2017-08-08,2252,4,10,47755,ランクB
775,2017-08-15,5203,7,11,52958,ランクA
775,2017-09-10,4065,26,12,57023,ランクA
776,2016-08-07,2960,0,1,2960,ランクD
776,2016-08-12,9627,5,2,12587,ランクD
776,2016-10-05,4650,54,3,17237,ランクC
776,2016-11-10,6683,36,4,23920,ランクC
776,2016-12-14,1880,34,5,25800,ランクC
776,2017-01-12,3943,29,6,29743,ランクC
776,2017-01-16,4152,4,7,33895,ランクB
776,2017-02-06,8818,21,8,42713,ランクB
776,2017-02-28,1805,22,9,44518,ランクB
776,2017-03-03,995,3,10,45513,ランクB
776,2017-06-17,1882,106,11,47395,ランクC
776,2017-07-17,4702,30,12,52097,ランクA
776,2017-07-23,4325,6,13,56422,ランクA
776,2017-09-11,9000,50,14,65422,ランクB
777,2016-10-13,8598,0,1,8598,ランクD
777,2016-12-12,1989,60,2,10587,ランクD
777,2016-12-13,6771,1,3,17358,ランクC
777,2017-03-27,3764,104,4,21122,ランクC
777,2017-05-08,8237,42,5,29359,ランクC
777,2017-05-30,2572,22,6,31931,ランクB
777,2017-08-08,9529,70,7,41460,ランクC
777,2017-11-06,3827,90,8,45287,ランクC
777,2017-11-17,1240,11,9,46527,ランクB
778,2016-07-18,1825,0,1,1825,ランクD
778,2016-10-14,8212,88,2,10037,ランクD
778,2016-11-16,5772,33,3,15809,ランクC
778,2016-11-25,6355,9,4,22164,ランクC
778,2017-04-13,229,139,5,22393,ランクD
778,2017-04-19,1334,6,6,23727,ランクC
778,2017-05-02,5223,13,7,28950,ランクC
778,2017-05-23,3419,21,8,32369,ランクB
778,2017-06-08,7094,16,9,39463,ランクB
779,2016-07-19,6683,0,1,6683,ランクD
779,2016-08-08,6496,20,2,13179,ランクD
779,2016-09-11,1064,34,3,14243,ランクC
779,2016-09-14,3136,3,4,17379,ランクC
779,2016-09-16,9622,2,5,27001,ランクC
779,2016-09-21,8416,5,6,35417,ランクB
779,2016-09-28,3891,7,7,39308,ランクB
779,2016-11-04,2257,37,8,41565,ランクB
779,2016-11-17,5688,13,9,47253,ランクB
779,2017-02-15,8372,90,10,55625,ランクC
779,2017-02-19,3249,4,11,58874,ランクA
779,2017-04-05,5590,45,12,64464,ランクB
779,2017-08-04,882,121,13,65346,ランクD
779,2017-08-13,6462,9,14,71808,ランクA
779,2017-08-14,3880,1,15,75688,ランクA
780,2016-07-09,5173,0,1,5173,ランクD
780,2016-07-19,8105,10,2,13278,ランクD
780,2016-08-25,1262,37,3,14540,ランクC
780,2016-10-15,8682,51,4,23222,ランクC
